./asio_kcp_client/asio_kcp_client 120.26.200.117 33333 500 2>/dev/null
64  95  235 202 216 165 155 143 112 91  max: 235  average 10: 147  average total: 147 0KB/s(in)
16:29.7 54  56  68  214 233 211 210 222 228 179 max: 233  average 10: 167  average total: 167
16:29.8 154 134 93  138 153 132 113 91  50  51  max: 154  average 10: 110  average total: 110
16:29.8 223 209 181 138 117 88  63  68  64  60  max: 223  average 10: 121  average total: 121
16:29.9 62  53  128 120 100 69  60  137 121 91  max: 137  average 10: 94  average total: 94
16:29.9 55  127 106 87  60  59  58  49  59  85  max: 127  average 10: 74  average total: 74
16:29.10 90 91  70  63  68  51  62  281 297 349 max: 349  average 10: 142  average total: 142
16:29.10 299    268 257 207 175 172 125 108 116 125 max: 299  average 10: 185  average total: 185
16:29.11 74 139 103 97  58  131 110 94  93  61  max: 139  average 10: 96  average total: 96
16:29.11 161    177 165 132 95  67  64  70  72  73  max: 177  average 10: 107  average total: 107
16:29.12 54 53  64  57  129 120 78  118 140 108 max: 140  average 10: 92  average total: 92
16:29.12 103    63  69  123 124 122 101 81  52  58  max: 124  average 10: 89  average total: 89
16:29.13 83 135 121 121 91  142 92  86  90  73  max: 142  average 10: 103  average total: 103
16:29.13 93 62  64  49  60  57  92  64  181 222 max: 222  average 10: 94  average total: 94
16:29.14 171    121 115 65  64  98  92  149 99  84  max: 171  average 10: 105  average total: 105
16:29.14 107    70  95  62  69  72  69  58  58  55  max: 107  average 10: 71  average total: 71
16:29.15 54 56  65  59  66  69  144 105 111 120 max: 144  average 10: 84  average total: 84
16:29.15 122    249 219 224 184 191 145 157 107 115 max: 249  average 10: 171  average total: 171
16:29.16 168    162 128 124 120 94  71  64  65  65  max: 168  average 10: 106  average total: 106
16:29.16 96 56  157 154 127 108 109 139 100 75  max: 157  average 10: 112  average total: 112
16:29.17 81 59  61  146 135 121 110 59  61  81  max: 146  average 10: 91  average total: 91 9.8KB/s(in)
16:29.17 96 178 128 125 165 187 137 165 233 182 max: 233  average 10: 159  average total: 159
16:29.18 131    80  133 82  83  83  255 245 244 295 max: 295  average 10: 163  average total: 163
16:29.18 283    290 239 189 162 111 279 248 263 237 max: 290  average 10: 230  average total: 230
16:29.19 197    147 165 114 242 298 360 309 329 278 max: 360  average 10: 243  average total: 243
16:29.19 325    275 330 491 478 527 488 483 460 474 max: 527  average 10: 433  average total: 433
16:29.20 441    391 377 340 343 294 243 213 172 193 max: 441  average 10: 300  average total: 300
16:29.20 212    161 121 162 115 64  78  75  83  197 max: 212  average 10: 126  average total: 126
16:29.21 181    234 184 196 228 178 177 215 236 201 max: 236  average 10: 203  average total: 203
16:29.21 185    149 103 67  72  57  65  57  74  69  max: 185  average 10: 89  average total: 89
16:29.22 91 109 87  93  75  80  87  76  142 92  max: 142  average 10: 93  average total: 93
16:29.22 605    554 566 632 612 651 601 563 576 546 max: 651  average 10: 590  average total: 590
16:29.23 515    504 520 469 467 416 398 347 375 325 max: 520  average 10: 433  average total: 433
16:29.24 294    255 299 262 282 231 210 212 283 250 max: 299  average 10: 257  average total: 257
16:29.24 222    477 450 485 435 385 372 372 342 295 max: 485  average 10: 383  average total: 383
16:29.25 281    266 281 242 223 330 313 273 262 220 max: 330  average 10: 269  average total: 269
16:29.25 209    167 133 119 69  70  78  288 342 313 max: 342  average 10: 178  average total: 178
16:29.26 289    275 225 196 189 139 110 142 108 66  max: 289  average 10: 173  average total: 173
16:29.26 180    206 232 182 142 107 90  111 120 236 max: 236  average 10: 160  average total: 160
16:29.27 205    210 226 471 429 421 396 378 365 331 max: 471  average 10: 343  average total: 343
16:29.27 291    272 243 208 183 205 193 185 159 206 max: 291  average 10: 214  average total: 214 9.7KB/s(in)
16:29.28 216    170 153 107 96  94  107 239 221 243 max: 243  average 10: 164  average total: 164
16:29.28 242    193 177 167 155 128 133 139 127 286 max: 286  average 10: 174  average total: 174
16:29.29 256    303 252 240 240 250 254 350 328 313 max: 350  average 10: 278  average total: 278
16:29.29 301    278 269 335 290 316 525 502 460 427 max: 525  average 10: 370  average total: 370
16:29.30 409    385 350 314 274 242 207 157 116 65  max: 409  average 10: 251  average total: 251
16:29.30 58 252 245 268 289 245 207 216 182 207 max: 289  average 10: 216  average total: 216
16:29.31 285    234 184 139 428 413 362 344 318 298 max: 428  average 10: 300  average total: 300
16:29.31 287    241 249 199 159 172 165 436 390 493 max: 493  average 10: 279  average total: 279
16:29.32 442    391 371 356 319 274 268 222 223 173 max: 442  average 10: 303  average total: 303
16:29.32 172    131 121 94  74  65  57  70  297 489 max: 489  average 10: 157  average total: 157
16:29.33 464    432 410 415 397 353 361 364 313 261 max: 464  average 10: 377  average total: 377
16:29.33 262    260 242 190 215 225 233 294 244 237 max: 294  average 10: 240  average total: 240
16:29.34 253    249 364 333 325 308 343 303 269 261 max: 364  average 10: 300  average total: 300
16:29.34 285    266 293 268 227 532 480 443 441 437 max: 532  average 10: 367  average total: 367
16:29.35 392    392 381 376 371 321 356 305 301 291 max: 392  average 10: 348  average total: 348
16:29.35 273    261 706 655 648 601 643 593 542 533 max: 706  average 10: 545  average total: 545
16:29.36 553    502 484 484 640 589 538 488 438 437 max: 640  average 10: 515  average total: 515
16:29.36 473    422 539 490 438 388 395 353 317 310 max: 539  average 10: 412  average total: 412
16:29.37 259    232 214 226 215 181 292 250 425 374 max: 425  average 10: 266  average total: 266
16:29.37 352    322 285 264 226 201 157 125 89  64  max: 352  average 10: 208  average total: 208
16:29.38 63 61  53  78  66  89  311 275 288 272 max: 311  average 10: 155  average total: 155 9.8KB/s(in)
16:29.38 240    243 232 183 166 188 137 349 369 318 max: 369  average 10: 242  average total: 242
16:29.39 396    425 391 342 355 356 346 358 322 346 max: 425  average 10: 363  average total: 363
16:29.39 308    320 269 270 237 253 213 163 123 153 max: 320  average 10: 230  average total: 230
16:29.40 271    265 232 280 229 302 253 202 160 134 max: 302  average 10: 232  average total: 232
16:29.40 122    97  73  109 68  93  94  78  63  61  max: 122  average 10: 85  average total: 85
16:29.41 56 60  62  53  55  52  57  85  64  67  max: 85  average 10: 61  average total: 61
16:29.41 86 94  70  95  68  195 160 176 221 170 max: 221  average 10: 133  average total: 133
16:29.42 151    245 194 168 176 126 324 273 497 488 max: 497  average 10: 264  average total: 264
16:29.43 498    448 453 532 483 470 435 392 341 346 max: 532  average 10: 439  average total: 439
16:29.43 297    246 237 188 168 136 103 218 170 153 max: 297  average 10: 191  average total: 191
16:29.43 211    187 166 148 138 87  66  74  89  64  max: 211  average 10: 123  average total: 123
16:29.44 96 73  108 86  102 77  96  73  116 116 max: 116  average 10: 94  average total: 94
16:29.44 99 118 97  56  65  73  239 213 214 290 max: 290  average 10: 146  average total: 146
16:29.45 240    190 140 90  66  113 61  63  75  90  max: 240  average 10: 112  average total: 112
16:29.45 65 76  92  234 183 190 139 102 66  94  max: 234  average 10: 124  average total: 124
16:29.46 230    270 224 174 173 122 86  88  353 328 max: 353  average 10: 204  average total: 204
16:29.46 361    343 329 298 273 269 291 300 250 245 max: 361  average 10: 295  average total: 295
16:29.47 222    223 183 178 287 278 227 226 236 412 max: 412  average 10: 247  average total: 247
16:29.47 361    363 350 299 280 289 268 252 251 200 max: 363  average 10: 291  average total: 291
16:29.48 151    180 202 151 101 118 244 220 205 201 max: 244  average 10: 177  average total: 177 9.9KB/s(in)
16:29.48 150    108 158 107 354 309 341 356 376 370 max: 376  average 10: 262  average total: 262
16:29.49 332    292 270 227 187 165 127 97  70  78  max: 332  average 10: 184  average total: 184
16:29.49 103    62  201 150 115 149 99  73  90  57  max: 201  average 10: 109  average total: 109
16:29.50 104    65  304 286 298 307 289 350 300 546 max: 546  average 10: 284  average total: 284
16:29.51 495    472 479 429 399 383 388 345 307 274 max: 495  average 10: 397  average total: 397
16:29.51 276    225 175 184 133 149 100 554 594 575 max: 594  average 10: 296  average total: 296
16:29.52 551    538 499 457 437 404 354 351 337 431 max: 551  average 10: 435  average total: 435
16:29.52 380    364 313 284 263 243 202 163 150 113 max: 380  average 10: 247  average total: 247
16:29.52 72 59  71  67  97  71  89  89  72  188 max: 188  average 10: 87  average total: 87
16:29.53 232    181 131 80  124 223 219 182 146 137 max: 232  average 10: 165  average total: 165
16:29.53 87 96  384 403 352 359 309 258 234 218 max: 403  average 10: 270  average total: 270
16:29.54 227    177 126 80  55  70  57  53  64  65  max: 227  average 10: 97  average total: 97
16:29.54 91 203 250 222 239 189 173 227 218 221 max: 250  average 10: 203  average total: 203
16:29.55 170    241 190 199 164 114 142 138 123 122 max: 241  average 10: 160  average total: 160
16:29.55 200    166 179 127 142 93  172 161 142 162 max: 200  average 10: 154  average total: 154
16:29.56 111    192 239 188 137 132 89  66  208 158 max: 239  average 10: 152  average total: 152
16:29.56 129    111 95  67  55  59  157 192 143 103 max: 192  average 10: 111  average total: 111
16:29.57 170    120 72  62  63  70  88  77  69  52  max: 170  average 10: 84  average total: 84
16:29.57 53 93  89  79  52  69  62  65  62  53  max: 93  average 10: 67  average total: 67
16:29.58 165    167 127 107 70  56  56  54  64  54  max: 167  average 10: 92  average total: 92
16:29.58 75 95  69  61  53  108 110 69  103 105 max: 110  average 10: 84  average total: 84 9.9KB/s(in)
16:29.59 68 69  91  221 196 158 155 104 78  267 max: 267  average 10: 140  average total: 140
16:30.0 216 345 348 321 270 320 297 335 284 233 max: 348  average 10: 296  average total: 296
16:30.0 182 141 155 169 271 255 312 261 210 160 max: 312  average 10: 211  average total: 211
16:30.0 248 256 206 155 151 176 189 182 161 116 max: 256  average 10: 184  average total: 184
16:30.1 288 237 187 229 232 302 252 217 223 206 max: 302  average 10: 237  average total: 237
16:30.1 207 157 112 124 87  59  56  58  57  61  max: 207  average 10: 97  average total: 97
16:30.2 56  61  60  55  63  62  60  80  116 102 max: 116  average 10: 71  average total: 71
16:30.2 152 212 236 230 180 250 200 149 170 181 max: 250  average 10: 196  average total: 196
16:30.3 132 118 90  55  91  61  81  174 156 120 max: 174  average 10: 107  average total: 107
16:30.3 127 76  97  76  68  63  79  187 137 178 max: 187  average 10: 108  average total: 108
16:30.4 128 77  79  248 224 215 197 162 133 117 max: 248  average 10: 158  average total: 158
16:30.4 78  66  171 227 258 254 204 187 160 109 max: 258  average 10: 171  average total: 171
16:30.5 84  98  208 208 214 208 157 123 159 195 max: 214  average 10: 165  average total: 165
16:30.6 144 138 108 103 224 186 187 147 96  203 max: 224  average 10: 153  average total: 153
16:30.6 171 197 146 97  194 202 192 195 244 203 max: 244  average 10: 184  average total: 184
16:30.7 153 121 135 83  61  72  243 198 209 199 max: 243  average 10: 147  average total: 147
16:30.7 217 192 155 159 109 142 92  100 80  71  max: 217  average 10: 131  average total: 131
16:30.7 199 161 129 108 72  57  56  161 182 154 max: 199  average 10: 127  average total: 127
16:30.8 144 116 114 67  108 114 86  218 168 166 max: 218  average 10: 130  average total: 130
16:30.9 125 116 76  55  60  191 190 198 272 259 max: 272  average 10: 154  average total: 154 9.7KB/s(in)
16:30.9 259 213 203 163 167 123 130 135 135 87  max: 259  average 10: 161  average total: 161
16:30.9 153 102 119 129 142 129 103 63  72  113 max: 153  average 10: 112  average total: 112
16:30.10 92 51  63  121 125 112 116 72  125 119 max: 125  average 10: 99  average total: 99
16:30.10 127    163 155 134 223 207 184 176 135 135 max: 223  average 10: 163  average total: 163
16:30.11 174    209 158 116 98  63  56  58  61  60  max: 209  average 10: 105  average total: 105
16:30.11 55 65  267 216 206 183 174 142 110 80  max: 267  average 10: 149  average total: 149
16:30.12 131    110 97  54  54  123 102 145 114 72  max: 145  average 10: 100  average total: 100
16:30.12 66 68  58  66  77  104 76  197 219 168 max: 219  average 10: 109  average total: 109
16:30.13 119    114 76  82  65  93  57  67  81  63  max: 119  average 10: 81  average total: 81
16:30.13 76 69  183 155 120 147 96  85  73  75  max: 183  average 10: 107  average total: 107
16:30.14 204    156 157 127 137 87  66  94  70  78  max: 204  average 10: 117  average total: 117
16:30.15 59 64  285 290 263 227 237 186 135 105 max: 290  average 10: 185  average total: 185
16:30.15 59 76  182 179 137 114 84  165 172 163 max: 182  average 10: 133  average total: 133
16:30.16 207    222 219 202 178 166 159 126 85  68  max: 222  average 10: 163  average total: 163
16:30.16 70 137 108 100 56  138 151 135 131 93  max: 151  average 10: 111  average total: 111
16:30.17 51 140 113 116 86  136 105 95  54  58  max: 140  average 10: 95  average total: 95
16:30.17 53 116 104 75  87  66  231 208 193 152 max: 231  average 10: 128  average total: 128
16:30.18 109    67  65  57  57  75  65  52  56  129 max: 129  average 10: 73  average total: 73
16:30.18 134    84  59  61  64  63  69  98  77  93  max: 134  average 10: 80  average total: 80
16:30.19 418    368 320 271 321 270 219 283 234 183 max: 418  average 10: 288  average total: 288 9.9KB/s(in)
16:30.19 133    83  57  93  87  81  59  220 232 203 max: 232  average 10: 124  average total: 124
16:30.20 209    294 249 250 199 160 166 116 84  106 max: 294  average 10: 183  average total: 183
16:30.20 87 82  65  51  57  236 186 172 158 129 max: 236  average 10: 122  average total: 122
16:30.21 113    62  92  57  74  65  108 58  116 65  max: 116  average 10: 81  average total: 81
16:30.21 58 72  118 68  226 176 135 156 106 66  max: 226  average 10: 118  average total: 118
16:30.22 69 78  70  49  59  60  59  49  61  61  max: 78  average 10: 61  average total: 61
16:30.22 65 149 204 236 233 219 186 138 102 414 max: 414  average 10: 194  average total: 194
16:30.23 375    334 364 313 271 396 344 348 334 306 max: 396  average 10: 338  average total: 338
16:30.23 346    316 266 246 251 237 214 182 131 81  max: 346  average 10: 227  average total: 227
16:30.24 102    81  285 276 271 222 172 215 165 226 max: 285  average 10: 201  average total: 201
16:30.24 214    162 149 111 93  66  62  57  64  62  max: 214  average 10: 104  average total: 104
16:30.25 70 73  143 116 119 73  135 167 149 119 max: 167  average 10: 116  average total: 116
16:30.25 73 51  230 235 215 175 158 138 152 120 max: 235  average 10: 154  average total: 154
16:30.26 147    157 680 630 632 666 615 588 538 541 max: 680  average 10: 519  average total: 519
16:30.27 490    510 531 480 439 466 450 428 473 446 max: 531  average 10: 471  average total: 471
16:30.27 494    445 394 383 369 518 513 732 701 684 max: 732  average 10: 523  average total: 523
16:30.28 636    617 591 597 566 523 501 468 429 422 max: 636  average 10: 535  average total: 535
16:30.28 404    370 323 314 370 375 351 339 288 318 max: 404  average 10: 345  average total: 345
16:30.28 284    238 271 237 253 417 380 397 347 326 max: 417  average 10: 315  average total: 315
16:30.29 275    263 297 300 250 747 755 762 749 726 max: 762  average 10: 512  average total: 512 9.3KB/s(in)
16:30.30 745    723 760 724 691 684 661 624 593 552 max: 760  average 10: 675  average total: 675
16:30.30 533    501 480 455 416 464 479 462 426 417 max: 533  average 10: 463  average total: 463
16:30.31 415    400 357 330 293 280 263 258 750 715 max: 750  average 10: 406  average total: 406
16:30.31 707    705 670 718 688 670 641 617 569 528 max: 718  average 10: 651  average total: 651
16:30.32 518    472 465 421 379 344 298 255 237 199 max: 518  average 10: 358  average total: 358
16:30.32 162    125 93  104 215 181 133 152 200 165 max: 215  average 10: 153  average total: 153
16:30.32 159    127 114 69  57  79  73  66  77  164 max: 164  average 10: 98  average total: 98
16:30.33 159    123 113 80  70  57  57  58  55  56  max: 159  average 10: 82  average total: 82
16:30.33 59 61  54  74  58  64  58  64  129 145 max: 145  average 10: 76  average total: 76
16:30.34 149    117 66  68  59  63  52  82  71  59  max: 149  average 10: 78  average total: 78
16:30.34 61 82  66  72  154 109 115 66  63  135 max: 154  average 10: 92  average total: 92
16:30.35 123    122 72  55  53  52  64  134 115 96  max: 134  average 10: 88  average total: 88
16:30.35 54 59  124 137 124 124 96  53  108 107 max: 137  average 10: 98  average total: 98
16:30.36 109    113 112 70  58  64  59  85  80  59  max: 113  average 10: 80  average total: 80
16:30.36 64 90  71  57  58  55  148 147 107 107 max: 148  average 10: 90  average total: 90
16:30.37 70 68  61  52  61  60  59  61  52  58  max: 70  average 10: 60  average total: 60
16:30.37 337    310 265 247 227 239 210 189 219 169 max: 337  average 10: 241  average total: 241
16:30.38 166    127 110 74  60  66  63  66  70  124 max: 166  average 10: 92  average total: 92
16:30.38 90 49  68  142 98  97  67  68  128 104 max: 142  average 10: 91  average total: 91
16:30.39 68 56  143 123 122 82  65  52  51  62  max: 143  average 10: 82  average total: 82
16:30.39 61 51  230 188 167 156 121 79  69  59  max: 230  average 10: 118  average total: 118
16:30.40 57 143 144 135 105 110 122 104 76  137 max: 144  average 10: 113  average total: 113 10.4KB/s(in)
16:30.40 159    125 104 73  64  51  58  54  53  54  max: 159  average 10: 79  average total: 79
16:30.41 50 62  62  55  56  67  59  56  61  56  max: 67  average 10: 58  average total: 58
16:30.41 59 67  57  53  63  62  67  59  57  55  max: 67  average 10: 59  average total: 59
16:30.42 56 55  56  57  111 123 112 213 174 165 max: 213  average 10: 112  average total: 112
16:30.42 138    87  114 82  67  61  57  134 121 98  max: 138  average 10: 95  average total: 95
16:30.43 56 58  59  69  121 81  125 101 81  63  max: 125  average 10: 81  average total: 81
16:30.43 50 63  63  72  57  138 107 108 113 64  max: 138  average 10: 83  average total: 83
16:30.44 62 70  56  66  127 107 86  79  130 106 max: 130  average 10: 88  average total: 88
16:30.44 89 58  59  212 213 162 121 112 71  51  max: 213  average 10: 114  average total: 114
16:30.45 60 65  74  130 80  136 108 90  55  59  max: 136  average 10: 85  average total: 85
16:30.45 66 55  64  54  139 122 100 134 111 88  max: 139  average 10: 93  average total: 93
16:30.46 52 117 229 208 185 168 147 126 77  78  max: 229  average 10: 138  average total: 138
16:30.46 67 64  53  60  64  61  67  129 107 75  max: 129  average 10: 74  average total: 74
16:30.47 57 53  59  67  60  66  130 119 88  49  max: 130  average 10: 74  average total: 74
16:30.47 57 59  57  56  57  56  54  120 110 70  max: 120  average 10: 69  average total: 69
16:30.48 50 61  53  60  110 113 75  59  65  62  max: 113  average 10: 70  average total: 70
16:30.48 68 52  53  61  50  53  64  111 110 66  max: 111  average 10: 68  average total: 68
16:30.49 55 55  55  55  55  56  59  62  61  61  max: 62  average 10: 57  average total: 57
16:30.49 95 94  50  51  60  180 158 125 105 94  max: 180  average 10: 101  average total: 101
16:30.50 53 54  64  53  53  52  69  118 108 78  max: 118  average 10: 70  average total: 70 9.9KB/s(in)
16:30.50 129    103 84  65  53  56  57  55  54  56  max: 129  average 10: 71  average total: 71
16:30.51 65 113 102 59  54  52  210 168 160 118 max: 210  average 10: 110  average total: 110
16:30.52 114    63  63  136 103 92  65  62  54  51  max: 136  average 10: 80  average total: 80
16:30.52 63 68  57  57  57  58  56  112 69  107 max: 112  average 10: 70  average total: 70
16:30.53 112    73  208 211 172 122 129 151 177 158 max: 211  average 10: 151  average total: 151
16:30.53 172    122 136 259 236 206 167 136 150 99  max: 259  average 10: 168  average total: 168
16:30.54 52 61  59  63  70  70  62  72  56  57  max: 72  average 10: 62  average total: 62
16:30.54 62 68  64  66  52  55  62  62  63  152 max: 152  average 10: 70  average total: 70
16:30.55 108    200 230 219 168 138 106 81  61  59  max: 230  average 10: 137  average total: 137
16:30.55 56 61  53  56  53  111 102 58  60  64  max: 111  average 10: 67  average total: 67
16:30.56 62 128 127 89  65  67  56  55  135 135 max: 135  average 10: 91  average total: 91
16:30.56 96 58  62  61  243 198 172 147 127 153 max: 243  average 10: 131  average total: 131
16:30.57 108    108 70  63  71  59  66  62  64  55  max: 108  average 10: 72  average total: 72
16:30.57 59 57  59  137 215 209 164 164 113 77  max: 215  average 10: 125  average total: 125
16:30.58 52 63  51  52  62  62  61  61  54  55  max: 63  average 10: 57  average total: 57
16:30.58 56 54  53  55  55  104 108 125 98  58  max: 125  average 10: 76  average total: 76
16:30.59 69 62  60  60  57  57  59  60  124 119 max: 124  average 10: 72  average total: 72
16:30.59 106    77  56  62  64  137 147 241 199 198 max: 241  average 10: 128  average total: 128
