./enet_client/enet_client 120.26.200.117 22222 500
before enet_host_connect
Connection to some.server.net:1234 succeeded.
51  49  49  57  54  53  71  64  147 96  max: 147  average 10: 69  average total: 69 0KB/s(in)
16:28.49 117    115 64  46  46  48  49  63  111 62  max: 117  average 10: 72  average total: 260
16:28.49 46 51  49  50  52  127 77  46  46  46  max: 127  average 10: 59  average total: 260
16:28.50 52 46  80  48  47  51  51  130 80  46  max: 130  average 10: 63  average total: 260
16:28.50 72 46  52  153 104 53  53  52  53  60  max: 153  average 10: 69  average total: 260
16:28.51 116    67  50  542 493 447 395 347 297 245 max: 542  average 10: 299  average total: 260
16:28.51 195    145 126 74  53  257 207 158 108 57  max: 257  average 10: 138  average total: 260
16:28.52 48 46  61  54  54  47  50  54  47  120 max: 120  average 10: 58  average total: 259
16:28.52 71 46  47  46  56  52  131 83  55  90  max: 131  average 10: 67  average total: 259
16:28.53 59 73  410 861 812 762 712 663 612 563 max: 861  average 10: 552  average total: 260
16:28.54 514    463 412 363 314 431 380 332 283 232 max: 514  average 10: 372  average total: 260
16:28.54 181    133 84  56  76  69  51  48  46  53  max: 181  average 10: 79  average total: 260
16:28.54 75 433 383 333 283 232 184 133 94  58  max: 433  average 10: 220  average total: 259
16:28.55 71 48  60  65  46  46  54  60  61  46  max: 71  average 10: 55  average total: 259
16:28.55 45 46  46  46  148 98  49  47  47  48  max: 148  average 10: 62  average total: 259
16:28.56 49 54  58  52  47  259 209 160 110 59  max: 259  average 10: 105  average total: 259
16:28.56 46 51  47  48  51  46  46  60  56  56  max: 60  average 10: 50  average total: 259
16:28.57 52 537 488 439 388 339 289 238 189 140 max: 537  average 10: 309  average total: 259
16:28.57 90 56  51  169 118 68  55  53  50  46  max: 169  average 10: 75  average total: 259
16:28.58 54 56  49  50  47  47  53  49  49  50  max: 56  average 10: 50  average total: 259
16:28.58 48 46  47  132 81  71  59  50  61  80  max: 132  average 10: 67  average total: 258 9.9KB/s(in)
16:28.59 65 149 147 96  48  46  47  50  125 134 max: 149  average 10: 90  average total: 258
16:28.59 85 51  54  55  113 62  46  46  49  50  max: 113  average 10: 61  average total: 258
16:29.0 69  82  49  54  55  56  55  307 257 207 max: 307  average 10: 119  average total: 258
16:29.0 157 106 57  46  46  47  48  132 81  54  max: 157  average 10: 77  average total: 258
16:29.1 61  60  72  115 66  95  49  57  209 160 max: 209  average 10: 94  average total: 258
16:29.1 458 406 358 309 258 208 157 108 59  50  max: 458  average 10: 237  average total: 258
16:29.2 48  47  52  48  47  51  63  57  48  278 max: 278  average 10: 73  average total: 258
16:29.3 228 178 126 87  65  60  61  48  47  47  max: 228  average 10: 94  average total: 257
16:29.3 50  49  50  48  47  48  66  59  157 108 max: 157  average 10: 68  average total: 257
16:29.3 58  142 320 271 222 171 120 70  49  54  max: 320  average 10: 147  average total: 257
16:29.4 49  47  50  51  49  48  54  48  48  52  max: 54  average 10: 49  average total: 257
16:29.4 51  123 74  47  57  54  51  47  48  47  max: 123  average 10: 59  average total: 257
16:29.5 49  55  50  54  52  48  50  50  51  114 max: 114  average 10: 57  average total: 257
16:29.5 65  46  46  46  61  46  56  52  56  68  max: 68  average 10: 54  average total: 257
16:29.6 62  78  58  344 294 244 195 145 95  49  max: 344  average 10: 156  average total: 256
16:29.6 49  135 84  53  55  142 91  57  72  65  max: 142  average 10: 80  average total: 256
16:29.7 360 309 260 210 160 110 61  157 106 57  max: 360  average 10: 179  average total: 256
16:29.7 48  46  52  49  48  59  49  47  47  47  max: 59  average 10: 49  average total: 256
16:29.8 52  52  45  47  47  117 68  48  47  48  max: 117  average 10: 57  average total: 256
16:29.8 47  48  53  48  51  131 82  47  46  49  max: 131  average 10: 60  average total: 256
16:29.9 47  50  52  112 61  49  52  47  47  52  max: 112  average 10: 56  average total: 256 10KB/s(in)
16:29.9 51  46  48  121 71  168 118 119 69  54  max: 168  average 10: 86  average total: 256
16:29.10 50 57  49  47  47  52  53  163 112 62  max: 163  average 10: 69  average total: 255
16:29.10 49 56  48  47  49  52  134 82  48  49  max: 134  average 10: 61  average total: 255
16:29.11 51 48  134 84  62  60  56  46  56  62  max: 134  average 10: 65  average total: 255
16:29.11 49 49  48  50  47  81  50  48  47  46  max: 81  average 10: 51  average total: 255
16:29.12 50 134 83  134 83  50  52  47  51  46  max: 134  average 10: 73  average total: 255
16:29.12 127    77  46  53  50  117 67  68  116 67  max: 127  average 10: 78  average total: 255
16:29.13 57 60  65  117 69  63  69  53  73  53  max: 117  average 10: 67  average total: 254
16:29.13 155    225 175 126 176 126 75  63  64  285 max: 285  average 10: 147  average total: 254
16:29.14 236    185 136 86  190 140 88  440 390 339 max: 440  average 10: 223  average total: 254
16:29.15 597    547 496 447 396 347 297 246 197 147 max: 597  average 10: 371  average total: 254
16:29.15 173    123 74  48  152 149 99  55  55  320 max: 320  average 10: 124  average total: 254
16:29.16 269    219 170 120 70  92  50  53  157 106 max: 269  average 10: 130  average total: 254
16:29.16 60 137 87  45  51  47  52  163 143 94  max: 163  average 10: 87  average total: 254
16:29.16 54 66  47  54  59  48  134 82  135 84  max: 135  average 10: 76  average total: 254
16:29.17 53 145 126 75  326 275 226 177 126 77  max: 326  average 10: 160  average total: 254
16:29.17 109    519 468 418 368 320 271 219 171 121 max: 519  average 10: 298  average total: 254
16:29.18 69 125 74  266 217 245 195 145 291 280 max: 291  average 10: 190  average total: 254
16:29.19 231    182 188 156 165 118 305 255 719 668 max: 719  average 10: 298  average total: 254 9.3KB/s(in)
16:29.19 620    569 518 580 930 880 831 780 828 777 max: 930  average 10: 731  average total: 254
16:29.20 798    748 790 740 744 696 712 663 668 617 max: 798  average 10: 717  average total: 255
16:29.20 785    734 754 704 724 674 818 769 796 745 max: 818  average 10: 750  average total: 255
16:29.21 782    732 811 760 790 741 770 721 723 675 max: 811  average 10: 750  average total: 255
16:29.21 682    633 635 586 1035    987 1008    960 979 928 max: 1035  average 10: 843  average total: 256
16:29.22 940    891 1030    981 1067    1016    1047    997 1044    993 max: 1067  average 10: 1000  average total: 256
16:29.23 1481   1430    1607    1558    1726    1678    2127    2079    2147    2099    max: 2147  average 10: 1793  average total: 258
16:29.24 2158   2108    2148    2097    2145    2095    2111    2060    2058    2008    max: 2158  average 10: 2098  average total: 259
16:29.25 2013   1962    2144    2092    2272    2223    2234    2184    2136    2142    max: 2272  average 10: 2140  average total: 261
16:29.25 2092   2147    2096    2046    2817    2766    2717    2665    2616    2567    max: 2817  average 10: 2452  average total: 262
16:29.26 2517   2468    2416    2366    2317    2267    2218    2168    2116    2068    max: 2517  average 10: 2292  average total: 264
16:29.26 2017   1966    1918    1868    1817    1768    1717    2381    2330    2281    max: 2381  average 10: 2006  average total: 265
16:29.27 2231   2179    2130    2081    2031    1980    1932    1881    1831    1780    max: 2231  average 10: 2005  average total: 266
16:29.27 1789   1738    1689    1704    1655    2100    2050    2002    1952    1901    max: 2100  average 10: 1858  average total: 268
16:29.28 1853   1803    1753    1702    1651    1602    1648    1597    1547    1497    max: 1853  average 10: 1665  average total: 269
16:29.28 1837   1787    1739    1689    1638    1589    1539    1487    1440    1390    max: 1837  average 10: 1613  average total: 270
16:29.28 1407   1359    2489    2440    2390    2341    2292    2242    2192    2142    max: 2489  average 10: 2129  average total: 271
16:29.29 2092   2042    1993    1943    1893    1843    1908    1859    1927    1878    max: 2092  average 10: 1937  average total: 273 8.8KB/s(in)
16:29.30 1922   1872    1925    1876    1896    1848    1855    1806    1807    1759    max: 1925  average 10: 1856  average total: 274
16:29.30 1940   1934    1884    2268    2216    2167    2118    2068    2017    1966    max: 2268  average 10: 2057  average total: 275
16:29.31 1916   1868    1817    1768    1717    1667    1617    1566    1517    1468    max: 1916  average 10: 1692  average total: 276
16:29.31 1416   1366    1316    1267    1218    1168    2534    2484    2436    2386    max: 2534  average 10: 1759  average total: 277
16:29.32 2334   2286    2237    2185    2138    2088    2037    1988    1938    1888    max: 2334  average 10: 2111  average total: 279
16:29.32 1839   1788    1739    1689    1639    1589    1538    1487    1439    1390    max: 1839  average 10: 1613  average total: 280
16:29.32 1341   1338    1289    1569    1519    1470    1419    1369    1319    1270    max: 1569  average 10: 1390  average total: 281
16:29.33 1219   1169    1172    1123    1072    1022    973 921 873 822 max: 1219  average 10: 1036  average total: 281
16:29.33 773    722 695 645 594 545 668 617 567 517 max: 773  average 10: 634  average total: 281
16:29.33 466    416 422 372 323 271 222 171 145 95  max: 466  average 10: 290  average total: 281
16:29.33 274    224 174 240 190 547 495 447 397 345 max: 547  average 10: 333  average total: 281
16:29.34 296    246 238 189 139 113 304 254 205 155 max: 304  average 10: 213  average total: 281
16:29.34 105    113 109 82  102 97  105 104 106 244 max: 244  average 10: 116  average total: 281
16:29.34 193    144 244 488 437 389 339 289 238 566 max: 566  average 10: 332  average total: 281
16:29.35 516    465 416 365 317 266 217 1172    1124    1073    max: 1172  average 10: 593  average total: 282
16:29.36 1022   974 924 873 823 773 724 673 624 574 max: 1022  average 10: 798  average total: 282
16:29.36 525    474 425 375 324 273 224 223 172 124 max: 525  average 10: 313  average total: 282
16:29.36 72 102 228 177 127 77  86  46  243 194 max: 243  average 10: 135  average total: 282
16:29.37 145    94  53  260 211 160 110 198 147 97  max: 260  average 10: 147  average total: 282
16:29.37 49 176 126 80  47  50  46  57  68  83  max: 176  average 10: 78  average total: 282
16:29.38 106    201 151 100 108 1007    958 907 857 807 max: 1007  average 10: 520  average total: 282
16:29.39 757    708 657 608 558 507 456 732 681 633 max: 757  average 10: 629  average total: 282
16:29.39 583    532 483 433 382 485 434 385 333 284 max: 583  average 10: 433  average total: 282
16:29.40 235    185 236 187 136 87  61  69  193 142 max: 236  average 10: 153  average total: 282 11.6KB/s(in)
16:29.40 167    241 189 141 89  51  63  240 190 138 max: 241  average 10: 150  average total: 282
16:29.40 210    161 111 199 148 99  49  52  174 182 max: 210  average 10: 138  average total: 282
16:29.41 132    82  54  167 118 67  101 53  66  71  max: 167  average 10: 91  average total: 282
16:29.41 156    106 55  148 147 99  83  56  52  816 max: 816  average 10: 171  average total: 282
16:29.43 766    718 666 617 568 518 468 418 368 317 max: 766  average 10: 542  average total: 282
16:29.43 268    218 167 233 195 145 206 158 107 57  max: 268  average 10: 175  average total: 282
16:29.43 235    185 134 472 422 371 321 271 222 171 max: 472  average 10: 280  average total: 282
16:29.43 122    99  53  377 325 277 226 207 156 107 max: 377  average 10: 194  average total: 282
16:29.44 118    69  88  444 393 344 294 243 193 142 max: 444  average 10: 232  average total: 282
16:29.44 93 69  61  56  57  943 892 843 792 743 max: 943  average 10: 454  average total: 282
16:29.45 691    641 593 543 493 443 391 342 293 519 max: 691  average 10: 494  average total: 282
16:29.46 472    421 372 321 272 220 171 122 70  93  max: 472  average 10: 253  average total: 282
16:29.46 134    89  173 122 72  107 260 209 213 2406    max: 2406  average 10: 378  average total: 282
16:29.49 2358   2307    2256    2206    2156    2107    2057    2007    1958    1908    max: 2358  average 10: 2132  average total: 283
16:29.49 1857   1807    1757    1707    1658    1607    1558    1506    1457    1408    max: 1857  average 10: 1632  average total: 284
16:29.49 1358   1307    1259    1208    1157    1107    1059    1009    957 908 max: 1358  average 10: 1132  average total: 285
16:29.49 859    807 757 709 658 608 558 507 459 409 max: 859  average 10: 633  average total: 285
16:29.49 358    308 257 209 159 109 58  54  61  47  max: 358  average 10: 162  average total: 285
16:29.49 49 70  152 103 52  49  88  46  63  214 max: 214  average 10: 88  average total: 285
16:29.49 164    114 64  67  198 149 100 121 202 152 max: 202  average 10: 133  average total: 285 9.9KB/s(in)
16:29.50 100    71  271 221 171 203 154 103 174 122 max: 271  average 10: 159  average total: 285
16:29.50 77 179 128 79  254 204 153 103 63  57  max: 254  average 10: 129  average total: 285
16:29.51 283    233 183 229 177 227 175 127 78  71  max: 283  average 10: 178  average total: 285
16:29.51 209    159 108 72  84  64  75  74  370 320 max: 370  average 10: 153  average total: 285
16:29.52 270    220 170 118 69  47  157 158 109 58  max: 270  average 10: 137  average total: 284
16:29.52 49 60  92  53  85  87  55  80  52  52  max: 92  average 10: 66  average total: 284
16:29.53 50 82  53  77  176 126 75  61  51  101 max: 176  average 10: 85  average total: 284
16:29.53 52 187 135 86  89  69  69  109 61  65  max: 187  average 10: 92  average total: 284
16:29.54 78 90  166 116 64  196 147 96  250 199 max: 250  average 10: 140  average total: 284
16:29.54 149    101 89  422 372 321 272 221 172 122 max: 422  average 10: 224  average total: 284
16:29.55 71 80  80  67  76  84  72  184 134 84  max: 184  average 10: 93  average total: 284
16:29.55 63 72  52  62  400 351 299 250 201 885 max: 885  average 10: 263  average total: 284
16:29.57 835    785 735 688 638 587 538 487 436 388 max: 835  average 10: 611  average total: 284
16:29.57 337    288 237 189 177 126 76  269 220 170 max: 337  average 10: 208  average total: 284
16:29.57 120    69  61  47  55  61  82  62  48  47  max: 120  average 10: 65  average total: 284
16:29.57 56 81  77  173 122 74  48  51  52  53  max: 173  average 10: 78  average total: 284
16:29.58 62 60  64  64  46  55  135 134 83  46  max: 135  average 10: 74  average total: 283
16:29.58 61 68  84  75  80  81  85  69  132 81  max: 132  average 10: 81  average total: 283
16:29.59 397    349 299 248 199 148 187 136 86  49  max: 397  average 10: 209  average total: 283
16:29.59 200    187 136 87  69  58  197 146 97  107 max: 200  average 10: 128  average total: 283
16:30.0 96  80  76  101 168 117 309 261 211 160 max: 309  average 10: 157  average total: 283 9.9KB/s(in)
16:30.0 236 186 136 87  107 58  114 76  93  260 max: 260  average 10: 135  average total: 283
16:30.1 209 161 109 110 254 244 194 144 94  187 max: 254  average 10: 170  average total: 283
16:30.1 219 169 119 69  78  58  48  468 418 369 max: 468  average 10: 201  average total: 283
16:30.2 318 268 219 169 120 162 182 131 81  169 max: 318  average 10: 181  average total: 283
16:30.2 118 68  1843    1791    1741    1693    1643    1593    1542    1492    max: 1843  average 10: 1352  average total: 283
16:30.4 1442    1392    1342    1291    1243    1192    1142    1092    1042    993 max: 1442  average 10: 1217  average total: 284
